date,open,high,low,close,volume
2018-07-01 08:17:00,8.1804,8.2119,8.1802,8.1936,11126.36325511
2018-07-01 08:16:00,8.2012,8.2012,8.1778,8.1803,2068.0712956
2018-07-01 08:15:00,8.222,8.2267,8.2002,8.2002,6108.24439499
2018-07-01 08:14:00,8.2276,8.2351,8.2222,8.2223,2436.78767801
2018-07-01 08:13:00,8.2192,8.2276,8.2192,8.2276,2054.05061786
2018-07-01 08:12:00,8.212,8.2231,8.2076,8.22,5272.4564412
2018-07-01 08:11:00,8.1822,8.2147,8.1822,8.213,8230.3761645
2018-07-01 08:10:00,8.1965,8.2015,8.1796,8.201,5233.21177298
2018-07-01 08:09:00,8.1874,8.2185,8.1873,8.1965,15115.17050221
2018-07-01 08:08:00,8.1624,8.208,8.1624,8.1879,16740.80949696
2018-07-01 08:07:00,8.1531,8.1623,8.1531,8.1623,593.35336544
2018-07-01 08:06:00,8.1491,8.1531,8.1491,8.1531,8726.92799683
2018-07-01 08:05:00,8.153,8.153,8.143,8.1454,7184.28229783
2018-07-01 08:04:00,8.1463,8.2007,8.139,8.1539,71312.10289714
2018-07-01 08:03:00,8.1537,8.1537,8.1239,8.1342,4776.59414266
2018-07-01 08:02:00,8.124,8.1533,8.124,8.151,10353.94785736
2018-07-01 08:01:00,8.124,8.124,8.124,8.124,1016.656
2018-07-01 08:00:00,8.116,8.116,8.115,8.116,3722.18577377
2018-07-01 07:58:00,8.1127,8.1175,8.1127,8.115,3520.8
2018-07-01 07:57:00,8.1127,8.1127,8.1127,8.1127,94.00000048
2018-07-01 07:56:00,8.1269,8.1269,8.1126,8.1126,1015.93067928
2018-07-01 07:55:00,8.1255,8.1535,8.1255,8.134,5095.3252309
2018-07-01 07:54:00,8.1148,8.1257,8.1148,8.1237,1846.31
2018-07-01 07:53:00,8.1286,8.1301,8.1126,8.1126,1788.53028636
2018-07-01 07:52:00,8.1397,8.1397,8.1301,8.1301,780.4936
2018-07-01 07:51:00,8.124,8.134,8.1124,8.13,2851.55761308
2018-07-01 07:50:00,8.1438,8.1439,8.1239,8.1288,2543.08834884
2018-07-01 07:49:00,8.1352,8.1982,8.1287,8.1438,86982.40200618
2018-07-01 07:48:00,8.1163,8.1352,8.1163,8.1352,6675.69090035
2018-07-01 07:47:00,8.1224,8.1257,8.114,8.114,896.00521604
2018-07-01 07:46:00,8.105,8.1224,8.105,8.1224,2846.2854
2018-07-01 07:45:00,8.102,8.105,8.1009,8.105,2260.55532791
2018-07-01 07:44:00,8.103,8.1051,8.103,8.1051,134.2468
2018-07-01 07:43:00,8.1003,8.102,8.1003,8.102,224.0
2018-07-01 07:42:00,8.1219,8.122,8.1061,8.1061,625.16326674
2018-07-01 07:41:00,8.1121,8.1173,8.1007,8.1134,5074.60519685
2018-07-01 07:40:00,8.1131,8.1132,8.11,8.11,2234.8062
2018-07-01 07:39:00,8.1049,8.1212,8.1049,8.113,6416.88584061
2018-07-01 07:38:00,8.1,8.1055,8.0944,8.1055,560.0
2018-07-01 07:37:00,8.0982,8.0999,8.0976,8.0976,822.21398944
2018-07-01 07:36:00,8.0985,8.112,8.0985,8.1021,2105.74904288
2018-06-30 16:36:00,7.9659,7.971,7.9577,7.971,7293.72798433
2018-06-30 16:35:00,7.97,7.9759,7.9574,7.9705,17440.78083021
2018-06-30 16:34:00,7.976,7.9815,7.9698,7.9815,4879.59153371
2018-06-30 16:33:00,7.9831,7.9837,7.9798,7.9829,283.60892483
2018-06-30 16:32:00,7.9763,7.9952,7.9753,7.981,5352.36632446
2018-06-30 16:31:00,7.9868,7.9868,7.968,7.9775,17565.488112
2018-06-30 16:30:00,7.9951,7.9964,7.9851,7.9868,4372.185393
2018-06-30 16:29:00,7.9915,7.9995,7.985,7.9974,5180.22181241
2018-06-30 16:28:00,7.9997,8.003,7.99,7.9918,4602.51550221
2018-06-30 16:27:00,7.9964,8.0,7.9955,8.0,6663.85696416
2018-06-30 16:26:00,8.0093,8.0095,7.989,7.9964,7895.80630943
2018-06-30 16:25:00,8.0087,8.01,8.0079,8.0099,4438.07339317
2018-06-30 16:24:00,8.0079,8.01,8.0079,8.0089,785.34414861
2018-06-30 16:23:00,8.0121,8.0121,8.005,8.0079,2884.79600798
2018-06-30 16:22:00,8.0182,8.0224,8.0001,8.012,34638.87756502
2018-06-30 16:21:00,8.0137,8.0212,8.013,8.0142,4851.678524
2018-06-30 16:20:00,8.02,8.02,8.0147,8.0148,6752.30156295
2018-06-30 16:19:00,8.0173,8.02,8.0173,8.02,1997.87683671
2018-06-30 16:18:00,8.0139,8.019,8.0138,8.019,902.2418
2018-06-30 16:17:00,8.0139,8.0196,8.0139,8.0196,1500.0
2018-06-30 16:16:00,8.014,8.02,8.0132,8.0135,1561.06682471
2018-06-30 16:15:00,8.018,8.0181,8.0147,8.0147,4377.28847861
2018-06-30 16:14:00,8.0198,8.0198,8.0188,8.0188,4.4916
2018-06-30 16:13:00,8.023,8.0268,8.018,8.018,3149.5011
2018-06-30 16:12:00,8.024,8.0261,8.0174,8.0174,1641.64045511
2018-06-30 16:11:00,8.0192,8.0268,8.019,8.0268,1505.95149849
2018-06-30 16:10:00,8.0165,8.0268,8.0164,8.0268,3621.6258
2018-06-30 16:09:00,8.026,8.026,8.0164,8.0164,6767.0
2018-06-30 16:08:00,8.0268,8.0268,8.026,8.026,6587.00048265
2018-06-30 16:07:00,8.0244,8.0268,8.0244,8.0268,1013.8449
2018-06-30 16:06:00,8.027,8.027,8.016,8.0192,2201.4979
2018-06-30 16:05:00,8.027,8.0271,8.027,8.027,1088.32256934
2018-06-30 16:04:00,8.0271,8.0271,8.027,8.027,841.62703115
2018-06-30 16:03:00,8.03,8.03,8.03,8.03,2.0
2018-06-30 16:02:00,8.038,8.038,8.0262,8.0262,1343.574
2018-06-30 16:01:00,8.0379,8.038,8.0379,8.038,160.73347
2018-06-30 16:00:00,8.03,8.0384,8.0284,8.038,784.53739466
2018-06-30 15:59:00,8.0566,8.0566,8.0319,8.0322,3505.41062599
2018-06-30 15:58:00,8.0567,8.0655,8.0567,8.0609,5034.0
2018-06-30 15:57:00,8.0636,8.0636,8.0566,8.0566,483.56592427
2018-06-30 15:56:00,8.0568,8.0728,8.0567,8.068,2772.52
2018-06-30 15:55:00,8.0667,8.0718,8.0566,8.0566,6189.1533303
2018-06-30 15:54:00,8.0627,8.0689,8.052,8.0689,4312.67414633
2018-06-30 15:53:00,8.047,8.068,8.047,8.0585,11540.69534656
2018-06-30 15:52:00,8.047,8.047,8.0461,8.0461,205.35117861
2018-06-30 15:51:00,8.051,8.051,8.046,8.046,174.5362
2018-06-30 15:50:00,8.0231,8.0642,8.0231,8.05,6962.96466835
2018-06-30 15:49:00,8.023,8.0232,8.0224,8.0232,680.5978
2018-06-30 15:48:00,8.023,8.0276,8.022,8.0221,3185.41981419
2018-06-30 15:47:00,8.0277,8.0277,8.0229,8.023,192.13149014
2018-06-30 15:46:00,8.0248,8.0267,8.021,8.0212,1735.82259138
2018-06-30 15:45:00,8.024,8.0249,8.024,8.0248,202.70578521
2018-06-30 15:44:00,8.0221,8.0263,8.021,8.0263,756.67436882
2018-06-30 15:43:00,8.0173,8.0219,8.017,8.0219,2536.38166434
2018-06-30 15:42:00,8.03,8.03,8.0173,8.0173,321.62026729
2018-06-30 15:41:00,8.041,8.041,8.0269,8.0285,1642.94622448
2018-06-30 15:40:00,8.041,8.0411,8.041,8.041,2367.62096766
2018-06-30 15:39:00,8.0443,8.0444,8.041,8.041,3382.6842
2018-06-30 15:38:00,8.051,8.0511,8.044,8.044,1277.60075555
2018-06-30 15:37:00,8.0522,8.053,8.0494,8.052,773.59497001
2018-06-30 15:36:00,8.048,8.0608,8.0472,8.0568,1334.81540627
2018-06-30 15:35:00,8.066,8.0661,8.0607,8.0607,2243.57108459
2018-06-30 15:34:00,8.0552,8.066,8.0513,8.066,6725.21622206
2018-06-30 15:33:00,8.0484,8.0595,8.0405,8.0595,3631.1148876
2018-06-30 15:32:00,8.0381,8.0562,8.0381,8.0562,4863.07929681
2018-06-30 15:31:00,8.0412,8.0426,8.0394,8.0394,764.59094875
2018-06-30 15:30:00,8.0335,8.05,8.0335,8.0425,2612.0948226
2018-06-30 15:29:00,8.034,8.034,8.0217,8.0308,3137.32194287
2018-06-30 15:28:00,8.0359,8.0359,8.034,8.034,605.33486858
2018-06-30 15:27:00,8.041,8.0446,8.037,8.0374,428.44729297
2018-06-30 15:26:00,8.0464,8.0464,8.0272,8.04391449,5080.3697772
2018-06-30 15:25:00,8.015,8.05,8.015,8.042,10460.53685192
2018-06-30 15:24:00,8.0101,8.0156,8.0098,8.0156,3814.87772578
2018-06-30 15:23:00,8.0111,8.0111,8.001,8.0101,5477.36357473
2018-06-30 15:22:00,8.015,8.015,8.0099,8.01,2726.26212311
2018-06-30 15:21:00,8.0183,8.0186,8.015,8.015,2131.43036424
2018-06-30 15:20:00,8.0154,8.0186,8.0154,8.0183,1018.96086317
2018-06-30 15:19:00,8.015,8.0195,8.015,8.0195,167.7115
2018-06-30 15:18:00,8.0104,8.0147,8.0104,8.0147,913.7409
2018-06-30 15:17:00,8.016,8.016,8.013,8.0138,1266.38469479
2018-06-30 15:16:00,8.0298,8.0298,8.0202,8.0202,718.53971094
2018-06-30 15:15:00,8.0298,8.0299,8.0298,8.0298,266.48379297
2018-06-30 15:14:00,8.03,8.037,8.0185,8.0299,1075.3102859
2018-06-30 15:13:00,8.0411,8.0411,8.029,8.0297,2560.86785556
2018-06-30 15:12:00,8.037,8.062,8.037,8.048,4707.90063105
2018-06-30 15:11:00,8.0309,8.048,8.0198,8.0353,10691.97948515
2018-06-30 15:10:00,8.007,8.0366,8.0069,8.0241,6645.4318337
2018-06-30 15:09:00,8.0156,8.02,8.007,8.007,7368.80744694
2018-06-30 15:08:00,7.9967,8.0131,7.9852,8.0131,21795.88309981
2018-06-30 15:07:00,7.9981,7.9987,7.995,7.9951,3973.38961062
2018-06-30 15:06:00,7.9971,7.998,7.996,7.998,1140.87683786
2018-06-30 15:05:00,7.9967,7.9997,7.9959,7.9959,1206.82007535
2018-06-30 15:04:00,8.0028,8.0028,7.9903,7.9974,10218.08462052
2018-06-30 15:03:00,8.0053,8.0083,8.0002,8.0028,2951.59339596
2018-06-30 15:02:00,8.0066,8.01,7.9973,8.0053,2597.85866
2018-06-30 15:01:00,8.0034,8.0099,7.99412683,8.0066,7921.22109535
2018-06-30 15:00:00,7.99,8.0035,7.9830127,8.0034,9774.72467334
2018-06-30 14:59:00,8.02,8.02,7.9847,7.995,23761.89504467
2018-06-30 14:58:00,8.0232,8.026,8.02,8.02,1274.20705563
2018-06-30 14:57:00,8.0284,8.0357,8.023,8.0231,4280.87560524
2018-06-29 23:57:00,7.3552,7.3552,7.355,7.3552,859.73170148
2018-06-29 23:56:00,7.3553,7.3553,7.3553,7.3553,5.0
2018-06-29 23:55:00,7.3454,7.3563,7.3451,7.3563,7832.50185037
2018-06-29 23:54:00,7.3408,7.3451,7.3408,7.3451,1753.16586418
2018-06-29 23:53:00,7.3408,7.3408,7.3408,7.3408,5.44
2018-06-29 23:52:00,7.3408,7.3408,7.3407,7.3408,1099.0
2018-06-29 23:51:00,7.3408,7.3408,7.3407,7.3407,103.0
2018-06-29 23:50:00,7.3407,7.3407,7.3407,7.3407,1481.8617667
2018-06-29 23:49:00,7.3418,7.3423,7.3404,7.3407,2651.65113993
2018-06-29 23:48:00,7.3369,7.3417,7.3363,7.3363,701.0558
2018-06-29 23:47:00,7.3353,7.337,7.334,7.337,1233.756768
2018-06-29 23:46:00,7.3359,7.3373,7.334,7.334,74.7505685
2018-06-29 23:45:00,7.3327,7.3398,7.33,7.3394,3919.30112545
2018-06-29 23:44:00,7.3285,7.3329,7.325,7.33,4856.7133323
2018-06-29 23:43:00,7.3322,7.3322,7.3285,7.3285,2151.88475018
2018-06-29 23:42:00,7.3293,7.3295,7.3218,7.3218,946.90423292
2018-06-29 23:41:00,7.333,7.333,7.331,7.331,27.19
2018-06-29 23:40:00,7.3432,7.3445,7.3321,7.333,80.29644322
2018-06-29 23:39:00,7.3259,7.3471,7.3241,7.3471,7093.68676907
2018-06-29 23:38:00,7.325,7.3258,7.3241,7.3241,1362.03
2018-06-29 23:37:00,7.3251,7.3258,7.325,7.3258,1999.25932663
2018-06-29 23:36:00,7.3271,7.3271,7.326,7.326,103.3586
2018-06-29 23:35:00,7.3299,7.3352,7.3221,7.3269,3867.43530603
2018-06-29 23:34:00,7.3289,7.33875354,7.3281,7.3298,1073.48303723
2018-06-29 23:33:00,7.3459,7.346,7.3256,7.3256,1917.57416652
2018-06-29 23:32:00,7.369,7.369,7.3453,7.3453,6169.30385057
2018-06-29 23:31:00,7.367,7.37,7.367,7.37,7151.26921451
2018-06-29 23:30:00,7.3677,7.3696,7.366,7.3696,1057.49487324
2018-06-29 23:29:00,7.3726,7.3726,7.3614,7.3614,926.02157876
2018-06-29 23:28:00,7.372,7.3797,7.372,7.377,599.60607218
2018-06-29 23:27:00,7.3699,7.371,7.3699,7.371,228.56347376
2018-06-29 23:26:00,7.35,7.366,7.3492,7.366,5807.49422361
2018-06-29 23:25:00,7.35,7.35,7.3456,7.3456,380.53695186
2018-06-29 23:24:00,7.3524,7.3524,7.3441,7.3499,704.68692252
2018-06-29 23:23:00,7.3544,7.3544,7.3518,7.3518,50.0
2018-06-29 23:22:00,7.3478,7.3619,7.3478,7.3619,2420.77262915
2018-06-29 23:21:00,7.3564,7.3572,7.3434,7.3434,3049.42822143
2018-06-29 23:20:00,7.3629,7.363,7.3563,7.3598,1695.098523
2018-06-29 23:19:00,7.37,7.37,7.3565,7.36,684.39672983
2018-06-29 23:18:00,7.3701,7.3702,7.36,7.37,8553.61943236
2018-06-29 23:17:00,7.371,7.371,7.3616,7.36962441,4300.65246895
2018-06-29 23:16:00,7.381,7.381,7.3709,7.371,897.92286424
2018-06-29 23:15:00,7.3563,7.3822,7.3563,7.381,7133.72989352
2018-06-29 23:14:00,7.3304,7.36,7.3299,7.3481627,12844.93879408
2018-06-29 23:13:00,7.3354,7.3388,7.3328,7.3369,7217.18402058
2018-06-29 23:12:00,7.3347,7.3348,7.3341,7.3348,2662.19328611
2018-06-29 23:11:00,7.3399,7.3399,7.3306,7.3347,3895.37454295
2018-06-29 23:10:00,7.341,7.341,7.3258,7.3399,4513.3024093
2018-06-29 23:09:00,7.3452,7.3452,7.33346707,7.341,2081.76965379
2018-06-29 23:08:00,7.3385,7.35,7.3375,7.3454,7725.00937108
2018-06-29 23:07:00,7.3349,7.3398,7.3348,7.3378,1519.13929607
2018-06-29 23:06:00,7.3232,7.3399,7.3231,7.3348,4417.80305653
2018-06-29 23:05:00,7.3232,7.3233,7.3232,7.3232,764.79572074
2018-06-29 23:04:00,7.337,7.337,7.323,7.3233,5567.99240344
2018-06-29 23:03:00,7.3433,7.3433,7.335,7.335,3688.62508353
2018-06-29 23:02:00,7.3433,7.3433,7.3433,7.3433,136.0
2018-06-29 23:01:00,7.3369,7.3433,7.3369,7.3433,1139.08344503
2018-06-29 23:00:00,7.3442,7.3442,7.337,7.337,1266.50051526
2018-06-29 22:59:00,7.334,7.3442,7.3329,7.3431,10032.20493743
2018-06-29 22:58:00,7.3586,7.3586,7.3302,7.33622382,19706.25064602
2018-06-29 22:57:00,7.3736,7.3742,7.36,7.36,14858.53528164
2018-06-29 22:56:00,7.36,7.391,7.36,7.3742,17750.62311701
2018-06-29 22:55:00,7.3509,7.36,7.3501,7.3582,3857.49392865
2018-06-29 22:54:00,7.352,7.352,7.34,7.3491,6820.44643607
2018-06-29 22:53:00,7.3541,7.3541,7.3518,7.352,2284.34429382
2018-06-29 22:52:00,7.3545,7.3546,7.3541,7.3541,1777.03469294
2018-06-29 22:51:00,7.3545,7.3546,7.3545,7.3545,1522.235985
2018-06-29 22:50:00,7.343,7.35597632,7.3429,7.3546,5833.01661974
2018-06-29 22:49:00,7.3289,7.343,7.3289,7.343,13734.4050006
2018-06-29 22:48:00,7.3264,7.3289,7.3263,7.3289,3271.18976808
2018-06-29 22:47:00,7.3119,7.3264,7.3119,7.3264,9437.1435574
2018-06-29 22:46:00,7.3334,7.3335,7.3106,7.3136,6912.96175809
2018-06-29 22:45:00,7.3662,7.3662,7.3246,7.3334,7971.08642517
2018-06-29 22:44:00,7.3133,7.381,7.3133,7.36635972,38423.06413799
2018-06-29 22:43:00,7.2844,7.318,7.2844,7.311,7782.70374981
2018-06-29 22:42:00,7.284,7.2844,7.284,7.2844,42.2
2018-06-29 22:41:00,7.2644,7.2849,7.2644,7.2844,9359.16792423
2018-06-29 22:40:00,7.2643,7.2643,7.2643,7.2643,189.34931911
2018-06-29 22:39:00,7.2644,7.2644,7.2643,7.2643,993.0300652
2018-06-29 22:38:00,7.2644,7.2644,7.2644,7.2644,2.7636
2018-06-29 22:37:00,7.2644,7.2644,7.2643,7.2644,1798.01451255
2018-06-29 22:36:00,7.264,7.2641,7.264,7.2641,2029.01848908
2018-06-29 22:35:00,7.244,7.2643,7.2439,7.2639,1944.64184046
2018-06-29 22:34:00,7.2439,7.244,7.2439,7.244,1172.50045826
2018-06-29 22:33:00,7.2501,7.2501,7.2439,7.2439,805.11092204
2018-06-29 22:32:00,7.256,7.256,7.256,7.256,300.261
2018-06-29 22:31:00,7.2439,7.2628,7.2438,7.2617,5809.64611854
2018-06-29 22:30:00,7.2539,7.254,7.2514,7.2514,3216.49639617
2018-06-29 22:29:00,7.2526,7.2526,7.2526,7.2526,20.0
2018-06-29 22:28:00,7.249,7.2575,7.249,7.2575,730.0
2018-06-29 22:27:00,7.249,7.249,7.249,7.249,0.1
2018-06-29 22:26:00,7.257,7.257,7.2483,7.2489,2971.95941832
2018-06-29 22:25:00,7.2571,7.2571,7.257,7.257,768.6871931
2018-06-29 22:24:00,7.2571,7.258,7.2571,7.258,928.865868
2018-06-29 22:23:00,7.2631,7.2631,7.2571,7.2571,461.5907
2018-06-29 22:22:00,7.2631,7.2631,7.2631,7.2631,433.42507
2018-06-29 22:21:00,7.263,7.2631,7.263,7.2631,165.17778
2018-06-29 22:20:00,7.2591,7.2644,7.2591,7.263,655.30694464
2018-06-29 22:19:00,7.2644,7.2644,7.2586,7.2586,33.55833474
2018-06-29 22:18:00,7.2764,7.2782,7.2644,7.2644,2656.31368447
2018-06-29 07:18:00,7.3931,7.3931,7.3741,7.3741,2367.2274159
2018-06-29 07:17:00,7.4182,7.4182,7.3895,7.3931,12160.96235329
2018-06-29 07:16:00,7.4136,7.43,7.3953,7.4181,9969.00783266
2018-06-29 07:15:00,7.4156,7.4165,7.4152,7.4165,1901.42860557
2018-06-29 07:14:00,7.4237,7.4296,7.4046,7.4156,4751.69981415
2018-06-29 07:13:00,7.4411,7.443,7.41,7.43,10636.99859914
2018-06-29 07:12:00,7.42046425,7.4439,7.4128,7.44,6760.03945309
2018-06-29 07:11:00,7.419,7.4271,7.4019,7.4111,10887.68084807
2018-06-29 07:10:00,7.4216,7.4282,7.3942,7.4119,13464.39789867
2018-06-29 07:09:00,7.3811,7.4372,7.36,7.4216,42092.954474
2018-06-29 07:08:00,7.3861,7.3899,7.3644,7.3827,16181.63042706
2018-06-29 07:07:00,7.3846,7.395,7.35,7.395,60417.68824297
2018-06-29 07:06:00,7.3998,7.4068,7.388,7.388,24079.86825066
2018-06-29 07:05:00,7.4178,7.4211,7.3977,7.4,14624.27023578
2018-06-29 07:04:00,7.4374,7.4374,7.4131,7.421,8523.11024424
2018-06-29 07:03:00,7.4375,7.45,7.4375,7.4476,5206.33807965
2018-06-29 07:02:00,7.4251,7.4477,7.4194,7.4375,6873.21868012
2018-06-29 07:01:00,7.4436,7.4436,7.42,7.42,13291.73293254
2018-06-29 07:00:00,7.481,7.481,7.4441,7.4441,10487.2731938
2018-06-29 06:59:00,7.4892,7.4901,7.475,7.4828,5317.00069255
2018-06-29 06:58:00,7.4918,7.4919,7.4847,7.4891,750.83512721
2018-06-29 06:57:00,7.5,7.5,7.4918,7.4918,1742.55710764
2018-06-29 06:56:00,7.4919,7.4993,7.4919,7.4993,677.05695723
2018-06-29 06:55:00,7.4937,7.501,7.4918,7.4919,2022.73610404
2018-06-29 06:54:00,7.4842,7.4954,7.4842,7.4918,7524.72565109
2018-06-29 06:53:00,7.4809,7.4821,7.475,7.4751,6259.2017
2018-06-29 06:52:00,7.4902,7.4908,7.4779,7.4809,1562.59555955
2018-06-29 06:51:00,7.5056,7.5056,7.4851,7.4851,2535.67491221
2018-06-29 06:50:00,7.4973,7.5162,7.4825,7.508,1833.03484161
2018-06-29 06:49:00,7.4809,7.4913,7.4809,7.4912,849.76217016
2018-06-29 06:48:00,7.477,7.4808,7.4769,7.4808,148.32866028
2018-06-29 06:47:00,7.4777,7.4795,7.475,7.477,2337.8917
2018-06-29 06:46:00,7.4837,7.4837,7.47,7.4792,5270.71173089
2018-06-29 06:45:00,7.5198,7.5198,7.49,7.49,6306.49444226
2018-06-29 06:44:00,7.5076,7.5199,7.5076,7.5196,2944.00700211
2018-06-29 06:43:00,7.5075,7.5075,7.506,7.5075,1050.50899574
2018-06-29 06:42:00,7.5012,7.5091,7.5011,7.506,848.08915762
2018-06-29 06:41:00,7.4928,7.5003,7.4831,7.5003,1547.46923216
2018-06-29 06:40:00,7.4933,7.4952,7.4928,7.4928,451.99334244
2018-06-29 06:39:00,7.4989,7.4989,7.4932,7.4973,1232.82460692
2018-06-29 06:38:00,7.4997,7.5006,7.4991,7.4991,3884.671
2018-06-29 06:37:00,7.5033,7.5033,7.4989,7.4989,714.51473783
2018-06-29 06:36:00,7.5021,7.5034,7.5021,7.5034,432.05827338
2018-06-29 06:35:00,7.4992,7.5046,7.4992,7.5022,1485.31361096
2018-06-29 06:34:00,7.5012,7.5012,7.4924891,7.495,1004.0838329
2018-06-29 06:33:00,7.491,7.491,7.49,7.491,571.39906254
2018-06-29 06:32:00,7.4969,7.4969,7.491,7.491,349.77234254
2018-06-29 06:31:00,7.5107,7.5107,7.4901,7.4926,3380.48527765
2018-06-29 06:30:00,7.5199,7.52,7.5108,7.511,777.66211495
2018-06-29 06:29:00,7.5029,7.52,7.5029,7.52,1667.265
2018-06-29 06:28:00,7.4775,7.52,7.4775,7.5063,5616.86516759
2018-06-29 06:27:00,7.5,7.5001,7.4736,7.4775,1732.25688778
2018-06-29 06:26:00,7.5251,7.5251,7.5,7.5,7888.68594562
2018-06-29 06:25:00,7.5207,7.5355,7.5207,7.5246,9292.51819999
2018-06-29 06:24:00,7.5109,7.5196,7.5109,7.5189,643.0173
2018-06-29 06:23:00,7.5109,7.5109,7.5033,7.5109,50.937
2018-06-29 06:22:00,7.5183,7.52,7.5109,7.5109,678.0971
2018-06-29 06:21:00,7.5028,7.5329,7.5027,7.5206,4550.39671562
2018-06-29 06:20:00,7.5029,7.503,7.5027,7.5029,428.32326065
2018-06-29 06:19:00,7.5027,7.5052,7.5,7.5027,861.3898
2018-06-29 06:18:00,7.535,7.535,7.4991,7.5109,7743.64254515
2018-06-29 06:17:00,7.56,7.5621,7.53,7.543,4833.03141009
2018-06-29 06:16:00,7.5454,7.575,7.5192,7.559,61720.51620761
2018-06-29 06:15:00,7.4549,7.576,7.4549,7.5464,67771.58187827
2018-06-29 06:14:00,7.4533,7.4533,7.4457,7.4457,48.44419899
2018-06-29 06:13:00,7.4539,7.455,7.445,7.448,1264.82461832
2018-06-29 06:12:00,7.4407,7.447,7.4386,7.447,759.71490591
2018-06-29 06:11:00,7.46,7.46,7.436,7.445,15742.70447159
2018-06-29 06:10:00,7.4737,7.4795,7.46,7.46,2760.32777797
2018-06-29 06:09:00,7.4642,7.4759,7.4598,7.4759,1129.04947539
2018-06-29 06:08:00,7.4842,7.4862,7.45,7.4621,19914.49211932
2018-06-29 06:07:00,7.4894,7.5068,7.48,7.4836,6039.5731336
2018-06-29 06:06:00,7.4761,7.4943,7.4761,7.4894,8382.65364097
2018-06-29 06:05:00,7.4679,7.51,7.4642245,7.476,9949.83445046
2018-06-29 06:04:00,7.4516,7.4655,7.446,7.4655,8005.44429588
2018-06-29 06:03:00,7.42,7.4619,7.4148,7.453,16533.51985438
2018-06-29 06:02:00,7.4358,7.4358,7.4093,7.4199,18265.32493622
2018-06-29 06:01:00,7.4573,7.46,7.4209,7.4349,16836.13412776
2018-06-29 06:00:00,7.4717,7.4722,7.458,7.458,897.62209179
2018-06-29 05:59:00,7.4868,7.4868,7.4702,7.4708,4355.82696554
2018-06-29 05:58:00,7.488,7.488,7.4869,7.4869,14.0
2018-06-29 05:57:00,7.468,7.4909,7.4661,7.4842,4772.14697414
2018-06-29 05:56:00,7.4663,7.4736,7.443,7.4513,23200.48264491
2018-06-29 05:55:00,7.5082,7.5089,7.4662,7.4664,4264.55703022
2018-06-29 05:54:00,7.5164,7.5164,7.5075,7.509,1925.42148092
2018-06-29 05:53:00,7.52,7.5434,7.5149,7.5247,15538.49633564
2018-06-29 05:52:00,7.483,7.5707,7.477,7.5188,137159.79490022
2018-06-29 05:51:00,7.4291,7.5,7.4201,7.5,26820.79131501
2018-06-29 05:50:00,7.4623,7.4623,7.4201,7.429,7377.18489176
2018-06-29 05:49:00,7.4511,7.4643,7.3824,7.4621,87435.5763283
2018-06-29 05:48:00,7.5033,7.5033,7.451,7.4519,9549.73614748
2018-06-29 05:47:00,7.5415,7.5415,7.5055,7.5127,6835.25065601
2018-06-29 05:46:00,7.545,7.558,7.5323,7.5408,9132.37309823
2018-06-29 05:45:00,7.4756,7.555,7.475,7.5371,64603.13723562
2018-06-29 05:44:00,7.457,7.47,7.4522,7.47,3840.1699473
2018-06-29 05:43:00,7.4782,7.48,7.454,7.465,6549.87487525
2018-06-29 05:42:00,7.4674,7.4847,7.4637,7.4847,8897.19670293
2018-06-29 05:41:00,7.4572,7.4783,7.4502,7.4756,10035.2049424
2018-06-29 05:40:00,7.508,7.51,7.455,7.4603,12028.16467637
2018-06-29 05:39:00,7.5119,7.5276,7.508,7.509,1533.27512965
2018-06-28 14:46:00,7.7491,7.7509,7.7454,7.7454,1772.95906958
2018-06-28 14:45:00,7.759,7.759,7.743,7.7491,3395.43460516
2018-06-28 14:44:00,7.7445,7.759,7.7445,7.7589,9567.24698962
2018-06-28 14:43:00,7.7379,7.7446,7.7372,7.7446,2257.2770021
2018-06-28 14:42:00,7.732,7.7405,7.7314,7.737,4572.78712405
2018-06-28 14:41:00,7.7267,7.7392,7.7256,7.7379,11879.56970028
2018-06-28 14:40:00,7.7401,7.7401,7.7279,7.7279,1911.72212205
2018-06-28 14:39:00,7.7368,7.7422,7.7368,7.7422,3518.27176831
2018-06-28 14:38:00,7.735,7.7377,7.7339,7.7368,895.31607265
2018-06-28 14:37:00,7.7397,7.7435,7.7359,7.7359,4121.96421815
2018-06-28 14:36:00,7.735,7.7423,7.73,7.7382,3687.87448272
2018-06-28 14:35:00,7.7457,7.7478,7.7295,7.7295,4161.85470338
2018-06-28 14:34:00,7.7454,7.7471,7.7446,7.7446,7093.31220129
2018-06-28 14:33:00,7.7572,7.7572,7.7445,7.7455,3138.14346983
2018-06-28 14:32:00,7.751,7.7601,7.751,7.755,13455.51275801
2018-06-28 14:31:00,7.7618,7.7645,7.7561,7.7561,14677.66106334
2018-06-28 14:30:00,7.7591,7.7617,7.7566,7.7617,2510.08696663
2018-06-28 14:29:00,7.7527,7.7616,7.744,7.7616,13130.78661536
2018-06-28 14:28:00,7.7571,7.7571,7.7473,7.7473,547.13106581
2018-06-28 14:27:00,7.7384,7.7549,7.7376,7.7549,6249.10190076
2018-06-28 14:26:00,7.7332,7.7401,7.7332,7.7392,5682.24185256
2018-06-28 14:25:00,7.7399,7.74,7.7332,7.7343,7214.44700548
2018-06-28 14:24:00,7.7425,7.7576,7.7398,7.7398,7135.26486477
